"rbr","name","date","stars","review","lang","thumb","reply"
749,"Vera Grumpe",2016-08-13,1," Used to be a great app. It has now updted and is completely useless. Just a spinning dot. Complete waste of time.","en",0,NA
753,"Romas Leonavicius",2016-07-04,1,"Crashing app, do not use it ! I would rate it -1'000'000'000 if could. Just return from 2500 km Poland trip. It crashed about 10 times during 15 hours - app simply stop showing progress and it DO NOT CLOSE. I had to stop car and kill app or during drive restart entire phone. I use HTC One Mini 2. My son has Samsung Xcover 3 and ...Full ReviewI would rate it -1'000'000'000 if could. Just return from 2500 km Poland trip. It crashed about 10 times during 15 hours - app simply stop showing progress and it DO NOT CLOSE. I had to stop car and kill app or during drive restart entire phone. I use HTC One Mini 2. My son has Samsung Xcover 3 and it also was crashing. On return from vacation I was restarting my phone on every stop, but still i got 5 crash, the worst was in Warshaw during change of highway - I had to drive additional 10 km to get on track.","en",1,NA
754,"Jonathan Morel",2016-10-10,4,"Great app Uses no Internet to navigate just brilliant and a life saver app but just like anything else in world it's not perfect but it gets the job I love it the only reason I'm giving the app 4 stars is because the adress finding needs to be polished up a bit more other then that this is one the best apps y...Full ReviewUses no Internet to navigate just brilliant and a life saver app but just like anything else in world it's not perfect but it gets the job I love it the only reason I'm giving the app 4 stars is because the adress finding needs to be polished up a bit more other then that this is one the best apps you can get on a phone and a beautiful one at that","en",0,NA
756,"Calvary Zender",2016-06-30,2,"Great maps... But it's trying to get me to pay for another lifetime license after I upgraded my phone. Much too expensive for my budget.","en",0,NA
757,"Sam A",2016-06-20,1,"Wake up this is 2016 No Iran Map in database.  Sucks big time","en",1,NA
758,"peter blyth",2016-08-20,5,"Very good I use this all the time, can't fault it have used this over my tom tom, redirects within seconds ,add ons are cheap, well done for a fantastic app. Would give it 10 out of 10 if I could.","en",0,NA
759,"Marek Cich",2016-08-27,3,"Fails when really needed it like arriving in new country,doctors appointment,wedding party Countless times when i went abroad i had to drive 30 minutes around before it found itself. It thinks it is still in UK. Sometimes i had to restart phone twice. There is probably some GPS coordinates cache in place. On many occassions it was just stuck in a place on my previous road and i could not ...Full ReviewCountless times when i went abroad i had to drive 30 minutes around before it found itself. It thinks it is still in UK. Sometimes i had to restart phone twice. There is probably some GPS coordinates cache in place. On many occassions it was just stuck in a place on my previous road and i could not get it unstuck, it found destination right but could not get my current location map did not move... Most of the time it works.maybe It is my bad luck when i really need it it fails to find itself","en",1,NA
760,"Sergey Temerkhanov",2016-09-08,4,"A good app but... A nice app, stable enough and has some features unavailable even in more expensive apps. Doesn't see the SD card on my phone though","en",0,NA
761,"Marko Boras",2016-07-10,1,"Cant download maps to external storage. Cant download maps to external storage. This problem only seems to affect Android 6.0 devices. Will change the review once the update that fixes this rolls out. Until then the app is useless when in roaming without data connection","en",1,NA
762,"Michael Acott",2016-07-01,1,"Navmii stopped working Following the recent upgrade to lollypop on my Samsung Galaxy S5 navmii will not allow me to download maps to my SD card. What's happening to resolve this problem?","en",1,NA
766,"prash mahendrarajah",2016-08-01,2,"No maps It won't let me download the maps. I've got the app running on my sd card and it won't download any maps, it simply says contact support...so nee to look for something else that works","en",1,NA
768,"Liju Verghese Chieyezhath",2016-06-30,2,"Speed cameras are absurd Just purchased the cameras for UK/ROI. They are incorrect..could I get a refund!!","en",2,NA
770,"Dominik Palys",2016-07-05,1,"NAVIMII PLEASE FIX THIS Delayed reaction when turn by turn, Galaxy S7 please fix its not accurate therefore usuable...","en",3,NA
771,"A Google user",2016-09-21,4," Downloaded the app to use in Turkey September 2016. It got us to all our destinations. A couple of peculiarities in the routes, for example taking a 'short cut' to cut off the corner from the main road. Slightly clunkier to use than google maps for navigation, but free and offline. Also on my Galaxy...Full ReviewDownloaded the app to use in Turkey September 2016. It got us to all our destinations. A couple of peculiarities in the routes, for example taking a 'short cut' to cut off the corner from the main road. Slightly clunkier to use than google maps for navigation, but free and offline. Also on my Galaxy S4 it crashed if you closed the app and then tried to re-open it quickly. But not an issue - just had to force close and try again.","en",0,NA
772,"nobab miah",2016-06-22,1,"Rubbish Doesn't work even after installing  Maps keeps coming up ""unfortunately navmii has stopped working""...LG G4","en",2,NA
773,"Michiel Oosterhagen",2017-06-14,1," Updated in June 2017 and after that it failed to start. Can't get past splash screen.. worthless of not fixed","en",0,"We are releasing version 3.6, which we think will fix this issue. Currently it is release to 30% of users and if all goes well all our customers will get the update next week"
774,"Jan Tuijp",2016-10-06,4," It took me some time to get used to the interface, but I have to say, I really love this app. It's not perfect (sometimes its counterintuitive and it doesn't always choose the fastest route) but inevitably it will get you to your destination. For cars I give it a 4 out of 5.  For my motor bike it wa...Full ReviewIt took me some time to get used to the interface, but I have to say, I really love this app. It's not perfect (sometimes its counterintuitive and it doesn't always choose the fastest route) but inevitably it will get you to your destination. For cars I give it a 4 out of 5.  For my motor bike it was worthless since Navmii didn't work once you switched off your screen and put your phone in your pocket. Not long ago I discovered a ""new"" feature: Navmii now keeps working after you switch off the screen! Now I can use it on my motor bike (just following directions through my earpiece). Sometimes it crashes unnoticed when other applications ask for attention, but on the whole I'm very pleased with it. I know of no other free software that I can use on my bike, so here also I give it a 4 out of 5.","en",0,NA
776,"Javier Garcia",2016-10-07,3,"Looks good but need to pay for speed cameras I used it for a couple of weeks. Got a good impression from the offline maps but that's about it. I need to be warned if there are cameras. No need to pay for this if there are other free choices.","en",0,NA
777,"Alex Meakins",2016-10-13,1,"Broken on Nexus 6P with android 7.0 App crashes on startup, completely unusable. Shame, it was my fav nav app and I paid for some features.","en",0,NA
779,"Steven Bruce",2016-09-21,4,"Great but stopped working Great Navigation app but no longer working on Nexus 6P after upgrading to Android 7 Nougat. Hope this is fixed soon.","en",1,NA
780,"A Google user",2016-08-05,4,"3D Day View very good The user interface in driving mode is pretty good. I also like the fact it has a built in music player which can lower the volume of the music whilst an instruction is read out.","en",1,NA
782,"Daniel Ni",2016-07-12,3,"still work fine until update map to July 4, 2016 ver. freezed when download Canada map Ver20160704","en",0,NA
783,"Bryan P",2016-08-19,5,"Excellent Easily the best sat nav app out there and I've tried them all.  Very responsive and quick to find faster routes plus does not overheat your phone or drain your battery like Google maps et al","en",0,NA
784,"herbcachia",2016-07-13,1," Malta streets all disappeared in the last update. Two months ago I reported the problem but nothing was done. Moreover Malta was listed as part of Italy  whereas it's an independent European country and a member of the EU. It's been 2 months since I reported the problem.  Your product has become com...Full ReviewMalta streets all disappeared in the last update. Two months ago I reported the problem but nothing was done. Moreover Malta was listed as part of Italy  whereas it's an independent European country and a member of the EU. It's been 2 months since I reported the problem.  Your product has become completely useless to one whole country.","en",0,NA
785,"Steve Mccully",2016-07-08,2,"Used to be very good...... But now seems not to recognise sd cards - on either a Sony z2 tablet or a z3 compact phone! Can't move any of the maps.","en",0,NA
787,"SuperSofaStruggleBrawlBrum",2016-07-11,1," download and install fine. downloading the maps is an issue with memory where its stating i have less than what i actually do have. not good.","en",0,NA
788,"Mark Gilmour",2016-08-12,5,"Impressed so far Just upgraded to Marshmallow and tried new version. Very impressive on recent trip with some great new features. No fc issues anymore. Great work from the developers, thanks :)","en",1,"Can i ask you to uninstall the update and reinstall from fresh please? If this doesn’t work, give our support team a shout. support@navmii.com."
789,"A Google user",2016-07-25,1,"Disappointing This has become eye candy. Im using a Note4 and this app drains the battery even while charging. Thats just POOR.","en",1,NA
793,"James Cornford-Hooke",2016-07-28,4,"Good, but could be better Needs editable speeding warnings and some optimisation - regular crashes on an HTC M8.","en",0,NA
795,"Andi MacInnes",2016-09-22,3,"Great? Used to be . Must say now, although I purchased this some time ago as very good at its job, I now get opening ads and the paid version did not have ads previously. So, one less star; if it makes any difference to the developers, we'll see.","en",0,NA
796,"DeAnna Piercy",2016-09-05,3,"Great app but poor POI database. I love the fact that it's offline but it should search Google maps for POI's like business. I was recently looking for directions to a local country club but the app couldn't find it. Google maps finds it immediately. Please look into at least adding Google POI's, at least when I do have internet ac...Full ReviewI love the fact that it's offline but it should search Google maps for POI's like business. I was recently looking for directions to a local country club but the app couldn't find it. Google maps finds it immediately. Please look into at least adding Google POI's, at least when I do have internet access. A better offline POI database would be preferable.","en",0,NA
797,"Rob Veggett",2018-04-26,2," Now Sygic navigation app is better than yours. Do something about it to 
catch up with them or even overtake them.","en",0,NA
798,"Scott Allison",2016-09-23,5,"Great Nav App I just got back to Australia from holidaying in the States and used this app to get me around Miami and to get me to Key West. It work flawlessly and l would recommend this free app to everyone. Good job.","en",0,NA
799,"A Google user",2016-11-06,2,"Poor It was quite good when NavFree. Now very poor. Slow and loosing the route all the time","en",0,NA
800,"mark o connor",2016-06-17,5,"Excellent app I used this to plan my way through France and Spain. I was with 3 motorcyclists with Garmin satnavs and it was just as good as theirs particularly for main routes. The waypoint function lets u get more off the main routes if needs be. Galaxy s4","en",0,NA
801,"Mike Rutter",2016-06-26,2,"NOT GOOD. Not that good loses track of where you are will need big improvement before buying in app products. Will stick with it for a few weeks if no improvement will delete app.","en",0,NA
802,"Ian May",2016-12-09,2,"Navmii no use in Thailand Downloaded it and it knew where the major Thai city,s were and a couple of other minor city,s but little else .... also Thailand is an area where offline downloads not allowed so again, no use in Thailand.","en",0,NA
803,"Erik Marsh",2016-08-14,1,"Not up to date Constantly force closes. Places aren't up to date, can't even find places that have been open for a year or more. Doesn't pull up addresses for navigation, not even for homes that are 20+ years old!","en",0,NA
804,"Barnaby Jack",2016-10-01,3,"Good but not great Great sometimes, good the rest. On the ios version you can add multiple waypoints still not a feature here.","en",0,NA
805,"apay kapuy",2016-09-10,4,"Works with problem It works but keeps on shutting down every 5 minutes to my 1+3 mobile phone.what will i do to avoid this please?","en",0,NA
806,"Deon Marais",2016-08-20,2,"No street numbers on SA map Perhaps it is a user error, but I can only navigate to a street or point of interest. It does not find house numbers in a street.","en",0,NA
807,"kiran padmanabhuni",2016-09-29,1,"Navmii india Unable to install/download India map with WiFi...it fails with error message server not responding .. my internet works fine for other apps","en",0,"Hi, 

If you could email support@navmii.com they can help you further with this."
808,"Lord Stingray",2016-08-28,1,"Horrible These ""free"" navigation apps are crap. I think they make them deliberately crap on purpose to get you to buy the premium ones. I typed 2 addresses that I knew were real as a test and it couldn't find either one but the navigation that comes with your phone could. Hmm strange. To be fair it wasn't ju...Full ReviewThese ""free"" navigation apps are crap. I think they make them deliberately crap on purpose to get you to buy the premium ones. I typed 2 addresses that I knew were real as a test and it couldn't find either one but the navigation that comes with your phone could. Hmm strange. To be fair it wasn't just this one it was also 2 others as well. Something to think about.","en",0,NA
809,"Martin Hyett",2016-09-11,2," It's a great navigation app but it doesn't work on Nougat (Nexus 6P) for me. No response from customer support either, which is a shame. Note that the app hasn't been updated since April 16.","en",0,NA
810,"A Google user",2016-08-24,1," Offline  Address search?   No does not do that, at least with the Greek map.  Generally speaking as feedback,  poor App interface and difficult to use.","en",0,NA
811,"A Google user",2016-10-24,5,"Free, easy, navigation Out of all the offline navigation systems I've tried, this is the most comprehensive (stable) one out there. Don't waste your time looking elsewhere. Samsung S7 with latest OS.","en",0,NA
812,"Simon Fletcher",2016-08-26,1,"AVOID Paid for in-app upgrade which has been charged but didnt work. Asked for refund vut has been refused. Basically theft. Avoid, avoid, avoid.","en",0,NA
814,"keith Figg",2016-08-29,2," I purchased the HUD but it won't install. Why do they take your money and don't give you the product. Not a good product","en",0,NA
815,"Mr ACD",2016-08-30,1,"Doesn't work off-line I downloaded maps for japan, i then put it to the test by disabling my internet and it wouldn't give me search results (i searched for major cities tokyo, osaka) soon as i turn my wifi on it finds these places.  Avoid this app like the plague if you plan on navigating offline","en",0,NA
816,"Wouter van den Heever",2016-09-22,4," Travel to China frequently.  Fantastic app to find places.  Some small things i'd like to change/add would be an easier way to save Favourite places and to share your Favourite places with a friend.","en",0,NA
817,"A Google user",2016-09-10,1,"Unable to download India map. No reply from support team Unable to download India map. It always telling unable to connect and check the Internet connection","en",0,NA
818,"Huseyin Huseyin",2016-08-29,1,"Utter poo Sent me to all the wrong places. Crashes halfway through journey. Stops talking to you. Worst app ever.","en",0,NA
819,"Prasad Bhosale",2016-07-15,1,"Doesn't work whenever i open this app and search place...its said route calculation cancelled","en",1,NA
820,"Firey Flower",2016-06-26,1," You cant imput a starting point other then yr home address, no settings that allow for any change. So have uninstalled","en",1,NA
821,"Tyler Minaker",2016-10-06,2,"No lane assist This app does not have lane assist please add it then i will give 5 stars","en",0,"Hi,

Thanks for the suggestion, I'll pass your comments on to the rest of the team :)"
822,"Graham F",2016-09-05,2,"Android 6 Users Beware! Loved this app, however when I upgraded to Android 6 it won't open. I've spent £'s on maps and safety cameras now I can't use it. Poor stuff from the developers.","en",0,NA
824,"martin c",2016-09-01,1,"Can't install maps Says change storage then it does not recognise 32gb sd card. Rubbish","en",0,NA
826,"Bob Hughes",2016-07-19,4,"Just one annoying glitch Should say ""take the second right"" not something that sounds like ""takeS A second right""","en",0,NA
827,"James Addy",2016-09-21,5,"Brilliant accurate and free I can't believe this app is so good, right on the button in accuracy, easy to use and it's free. I use this on both phones and my tablet.","en",0,NA
829,"Antony Armitage",2016-08-01,2,"Was good Kept taking me to the wrong destination's","en",0,NA
830,"Alistair Simpson",2016-10-01,2,"Does not work after android update Updated to the latest android, stopped working","en",0,"Hi,

We are currently working on Android 7 compatibility and hope to have this ready soon!"
832,"A Google user",2016-08-15,3,"Ok but... Keeps freezing constantly on me very annoying","en",1,NA
834,"Kathrin Pi",2016-08-15,1,"All of a sudden says it can't create file To download the map.","en",0,NA
835,"Anthony Whitehead",2016-08-21,5,"Just do it Awesome sat nav! Used it in Portugal for my hols it was bloody marvellous,","en",0,NA
837,"David Fleet",2016-10-07,1,"No longer works Used to work flawlessly, but since upgrade to Android 7, app won't open","en",1,"Hi,

We are currently working on a fix for this Android 7 issue and hope to have it released soon."
838,"Ralph Schmeer",2016-06-17,4,"Good system but purchasing not workig The navigation is good but when I tried to buy add-on the server is not reach able","en",0,NA
839,"Jerry Liu",2016-07-23,4,"Couldn't download any maps Please help to solve the problem","en",0,NA
840,"Hanggara Prameswara",2016-08-27,1,"Crash App keeps crashing on android nougat.  Can't be opened","en",0,NA
841,"Adrian k",2016-09-05,1,"Calculating your route Hi. It seems like it doesn't matter where you want to travel in the UK your route will calculate in two seconds but once you choose destinations to other countries , Calais-France for example, it will take forever to calculate the route. In my case I waited for 5 minutes and it was still calculating...Full ReviewHi. It seems like it doesn't matter where you want to travel in the UK your route will calculate in two seconds but once you choose destinations to other countries , Calais-France for example, it will take forever to calculate the route. In my case I waited for 5 minutes and it was still calculating the route to Calais.","en",0,NA
842,"Fuzzbyroo",2016-08-07,5,"Excellent app App works perfectly. Gets me to my destination and I love all of the features too. Maps are accurate and up to date so far. No problems at all.","en",0,NA
843,"Thomas Miller",2016-09-15,1," Unable to run on Google 5x running nougat","en",2,NA
845,"Alan Barrett",2016-06-19,1," Distracting ads flash in different colours making it unusable.","en",0,NA
846,"Tambeliboo Maple",2016-10-07,1,"I can't open it. Downloaded it already but it's freezed .","en",0,"Hi,

Sorry to hear this, if you could email support@navmii.com they will be able to assist you with any problems."
847,"David Jones",2016-06-22,4,"Daijonzy Find it good, my only moan is it won't update my trips, but then that doesn't stop me finding my way around,so it's not really important.","en",0,NA
848,"Aziza Ali",2016-07-10,3," It always takes me threw the long way","en",0,NA
849,"bob allen",2016-07-22,5," Problem was love the app. But got new phone..said my e mail was not on system. .Have receipts on that mail for extras I purchased...","en",0,NA
851,"L L",2016-09-16,5,"Love it for awhile until it started acting out Please fix this app the way it used to flawlessly function. I can't get it to open.","en",0,NA
852,"manmeet singh Gill",2016-09-04,5,"Best free Navigation It works without internet and also reroute without it. You can save your favourates and do lot more than this.","en",0,NA
855,"A Google user",2016-09-15,5,"Great gps Hopefully it will be sorted soon on android 7..","en",2,NA
858,"Peter Polk",2016-09-03,4,"Good Application The overall is very good. For improve, the search should include with Google POI like in IOS.","en",0,NA
859,"Jim Sparky",2016-07-10,5,"My Favourite Sat Nav Works Brilliantly.The only downside is that when you change phone you lose all your favourites.","en",0,NA
860,"A Google user",2016-07-19,4,"Map for Iran Hi, any reason you have every country's map other than Iran?","en",0,NA
863,"Reyvie Funte",2016-10-16,5,"Needs paste functionality Hmm navfree had this why not navmii. Fix it and you'll get an extra star","en",0,NA
864,"Cyril S.",2016-06-28,5,"Good As good as Google maps. I use it on pioneer 2890BT stereo after mirroring it on the system. Works well.","en",0,NA
865,"Adam Veeber",2016-06-30,4," Good app, shame that 99.9% of the time My Trips update doesn't work.","en",0,NA
866,"Terel Jessop",2016-07-23,1,"Kansas poi missing? The one state I really needed doesn't have a poi","en",0,NA
868,"A Google user",2016-09-23,5," Great app, the offline mode is very useful in rural areas with poor or no network signal.","en",0,NA
869,"Barry Patchett",2016-06-15,4," Great app but always defaults to mute sound even after I uncheck the mute box in settings.","en",0,NA
870,"Francisco J. H",2016-07-23,5,"Amazing It is so amazing that i have bought some voices so they have money to improve it even more!","en",0,NA
872,"steven hargreaves",2016-09-13,1,"Speed cameras don't work I paid extra for the speed cameras but the don't work on my android car stereo","en",0,NA
873,"Carl Cummins",2016-07-12,5,"Top Drawer Used in Spain, America,Belgium and now Portugal..never let me down!","en",0,NA
875,"Daniel Halladay",2016-08-02,3,"Terrain Is there a terrain mode, to see actual houses and building?","en",0,NA
876,"Jonathan Harding",2016-10-03,1,"Doesn't open Useless","en",1,"Hi,

Sorry to hear this, if you could email support@navmii.com they will be able to help you out further with this."
877,"Abdul Hamid",2016-06-16,5,"The one of all!","en",0,NA
879,"neo michael",2016-08-17,5,"Navmii OMFG. THIS GPS REALLY NO HORSE","en",0,NA
880,"Peter McQuinney",2016-06-26,5," Use on all my android device s","en",0,NA
881,"test test",2016-08-02,1,"Maps update Maps still not updated in the Philippines","en",0,NA
882,"Rami BenDavid",2016-08-30,1," Not working with my nexus 6p with Nougat.","en",0,NA
886,"ruth saliba",2016-07-16,4,"Great Application By any chance where can I get maps for Malta?","en",0,NA
887,"Behnam Rs",2016-07-04,1,"Iran this is a great app, but please please add Iran maps (bandar abbas)","en",0,NA
891,"J Bade",2016-10-13,5,"Brilliant Best free satnav for android. It works without WiFi connection.","en",0,"Thank you for your kind words! :) It's great to hear you are having a good time with the application."
892,"Herculano Campos",2016-07-28,1," Crashes at launch.","en",1,NA
893,"Paul Marsh",2016-08-12,5,"Fantastic Super app gets better and better","en",0,NA
895,"Mike Jenkins",2016-08-14,5,"Best Gps Great GPS better than Tom tom","en",0,NA
896,"Hana Ali",2016-07-22,5,"Hana Teacher A","en",0,NA
897,"simon lawrence",2016-08-07,5,"California was a breeze with navmii Simply perfect. Thank you","en",0,NA
898,"Michael Mcfarlane",2016-06-15,5," Brill app always work well and spot on for route.","en",0,NA
899,"skyseller automatic",2016-07-04,5,"IT'S THE BEST It's the KFC of navigation","en",0,NA
900,"faisal kerk",2016-09-17,5,"Mr It's really wonderful I love  it.","en",0,NA
901,"A Google user",2016-07-15,5,"Quite useful Quite useful app. Works well most of time.","en",0,NA
902,"Richard F. Ramos MD",2016-06-28,4," i like it much, better than here map","en",0,NA
906,"K. Hiscox",2016-09-13,5," Amazing free product!  THANK YOU.","en",0,NA
907,"Gabriel González Kovac",2017-04-21,5," It's great.  Won't change it for anything","en",0,NA
908,"Man a Van Removals Service London 24.7 Booking with",2016-07-06,4," I like the App  really good Apps Thanks. ****","en",0,NA
909,"pat notbob",2016-09-08,5,"Still theBest ever Still love this app ","en",0,NA
911,"Zoltan Balog",2016-10-18,5,"free good maps.everything I need.","en",0,NA
912,"Filip Velickovski",2016-10-02,5," It works","en",0,NA
913,"Amir Messai",2016-08-28,5,"Very cooooooool App Very easy Very cool","en",0,NA
914,"John Lawns",2016-09-11,5," Brilliant app and works perfect","en",0,NA
915,"PK Singh",2016-08-20,5," Excellent and accurate map!","en",0,NA
916,"Telebabies Gaming",2016-08-10,5,"awesome thanks more power","en",0,NA
917,"Lewis Davies",2016-07-15,5,"Wonderful Wonderful app highly recommended","en",0,NA
918,"Allen Cordon",2016-08-05,5," Love it.  Works well","en",0,NA
921,"Vjenceslav Vlahov",2016-09-03,5,"Very helpful Clear","en",0,NA
929,"vince scully",2016-10-15,5,"VinceS Great","en",0,NA
931,"Adam Mallicoat",2016-10-07,5," Great for Korea","en",0,NA
1017,"Frankfort.<U+6CD5><U+862D><U+5BA2><U+670D>",2017-01-08,4,"No google search function at v3.4.28 Why there is no google search in this new version? It was helpful to users . Most of location can't be searched now. Will it be charged in the future?","en",1,NA
1036,"Adam Chocholko",2017-06-10,2," Before update, great. After, keeps loosing gps and voice navigation. Unusable.","en",0,NA
1044,"Sergey Plokhikh",2017-11-11,1," No SD card support. Remove adverts doesn't  work, I have still advertising","en",0,NA
1054,"a antosan",2017-01-11,4,"It is good but very hard to fond a place. Shows that destinatio doesn't exist quite often have to go to google maps to continue my navigation","en",0,NA
1071,"Dc Padgett",2017-11-11,2," Worked until the update now just crashes.","en",0,NA
1074,"Peter Scally",2016-08-10,2,"Don't update Just 'updated' the UK map and the land and sea are the same colour, so indistinguishable!","en",0,NA
1075,"Leonard Whiteside",2016-10-02,5,"Keeps on stopping Not sure but don't think it's compatible with nougat","en",1,NA
1104,"Vincent Ip",2016-07-04,4,"Best one so far Understandably large but worth it","en",0,NA
1159,"A Google user",2016-07-08,2,"Too slow It used to be a good app but as many do they've bloated it out now it's slow and laggy even on newer devices.","en",0,NA
1230,"Mohanraj K",2016-07-21,4,"Good app to have Works similar to normal GPS device. Mobile needs better GPS receiver. If you uninstall then all your app data and marked locations are lost even if you have login. User have no option to change the route. Some cases wrong direction shown (left driving instead of right). Search needs lot of improveme...Full ReviewWorks similar to normal GPS device. Mobile needs better GPS receiver. If you uninstall then all your app data and marked locations are lost even if you have login. User have no option to change the route. Some cases wrong direction shown (left driving instead of right). Search needs lot of improvement, search is almost not working if you don't have mobile data. App does a good job for free.","en",2,NA
1269,"A Google user",2018-07-22,2," Unfortunately, I've now uninstalled, as it keeps switching my location 
services on, even when it's supposedly closed. I suspect there's some 
incompatibility with newer versions of Android. It's a shame; it's been a 
reliable travelling companion for 5 years... [Amazing for a free SAT Nav 
(especia...Full ReviewUnfortunately, I've now uninstalled, as it keeps switching my location 
services on, even when it's supposedly closed. I suspect there's some 
incompatibility with newer versions of Android. It's a shame; it's been a 
reliable travelling companion for 5 years... [Amazing for a free SAT Nav 
(especially given what some of the others cost). Using it in the UK. Set a 
route at home over wi-fi. Switched off wi-fi and mobile internet on my 
phone. Ignored every direction Navfree gave me (I knew where I was going, 
so knew what alternative route to take). App updated directions *instantly* 
every time I went off-route (with, I repeat, *no* internet connection, so 
no data costs). I'm impressed. One or two teething problems with the May 
update seem to be sorted now, and this is still a great FREE Nav app, if a 
little flaky at times - struggles with, for example, Manchester's one-way 
system; doesn't recognise Blackburn, Lancashire in the town search (but 
give it as an option if you search for a road name)... Still the best free 
app I've used, and still amazing that they can produce something so good 
for free.]","en",0,NA
1276,"Mark Hetherington",2016-07-27,5,"Great navigation, use it everywher Used this in the US and all over Europe. Really good.","en",0,NA
1324,"Sean Barron",2016-11-06,3,"Random routing Used this properly for the first time yesterday and I'd agree with one user who said it takes you down some unexpected routes. Took us off an A class road onto B and C class roads and eventually back to the A road, took us longer and probably a third of the distance further! Also at a couple of poin...Full ReviewUsed this properly for the first time yesterday and I'd agree with one user who said it takes you down some unexpected routes. Took us off an A class road onto B and C class roads and eventually back to the A road, took us longer and probably a third of the distance further! Also at a couple of points it tried to suggest a better route even though we knew we were on the best one, after I said no twice it went quiet and stopped following the route it initially chose so I had to restart it.","en",0,NA
1348,"xd Brookii",2017-07-26,1," Please update your app it let me down in Belfast yesterday.I will never use it again","en",0,NA
1350,"kev wild",2017-02-10,3,"Locking up I like this app but the last time I used it I had problems with it freezing up","en",0,NA
1387,"Jim Grainger",2017-01-17,5,"Brilliant Best free Nav app out there","en",0,NA
1448,"Evgeny Rivkin",2017-02-26,5," I have used Navmii 3 months ago and everything was fine. Now it restarts every time whenever I try to set a point of destination or add to favourites. Probably an update issue. Please, fix and I'll give 5 stars.","en",0,NA
1493,"Andras Bakonyi",2016-08-15,1,"Silent replan... This app is terrible, annoying. Do not use it. I choose an alternative route. It was not the fastest but i preferred it. I followed the route. After several kms the app has replanned the route to the fastest one which I did not liked/selected.","en",0,NA
1566,"Gary Barber",2018-01-16,5," Works flawless on samsung galaxy s6. Best nav app out there. I love the navmii features. I can now compare my mileage against other drivers.  2018 update! Using navmii for a few months on my new s8+. Still works flawless. Loving it A+","en",0,"Thank you very very much!"
1709,"buddhadeb chakrabarty",2017-06-04,1," As a free app it's not working at offline. As it should work.","en",0,NA
2195,"Bojan Djuric",2017-10-26,3," Contains ads, which is not mentioned. Otherwise OK.","en",0,NA
2403,"A Google user",2016-09-29,2," Used to be a great app. With automatic updates, it started crashing, now can no longer open at all. Reinstall doesnt help. Crash reports not acted on.","en",0,"Hi,

If you could email our support team over at support@navmii.com they will be able to help you out further."
2406,"Barry Simpson",2016-08-30,1,"Something has changed! I used this app very successfully in Arizona last year. Now every time I try to open it, it fails. I reinstalled it and it still fails.","en",0,NA
2437,"Vihree Linja",2017-01-10,3,"Error i just installed navmii..When downloading map of finland i get an error saying UPDATE to  download map..? It Was working just fine 2 days ago...upgraded my phone to honor 7 and this app is really laggy freezig up constantly..bad bad bad..i wish i could find the good old navfree,that was a bomb proof...Full Reviewi just installed navmii..When downloading map of finland i get an error saying UPDATE to  download map..? It Was working just fine 2 days ago...upgraded my phone to honor 7 and this app is really laggy freezig up constantly..bad bad bad..i wish i could find the good old navfree,that was a bomb proof and super lite navigator.","en",0,NA
3443,"david bower",2016-06-17,3,"Okay if you know the way It will take you there or somewhere nearby, Not always the most logical route, and doesn't react well when you go off course. Three stars because it's free.","en",3,NA
3690,"Christian Lanctot",2016-12-04,4," Doesn't work all that well. In China, without lte, couldn't search addresses and you can't just click on the map to select a place to go. Was useless in China. MAPS.ME on the other did work!","en",0,NA
3921,"daryn saxon",2019-02-16,2," No longer use this app as found others that i prefer","en",0,NA
4439,"Ann Bonds",2018-06-14,4," Good app but why can't I download a map for Belgium?","en",0,NA
4672,"Everton Boing",2016-11-27,5,"Great app Would be nice speed cameras","en",0,NA
4692,"Julia Perry",2017-10-07,2," Would be good if it had worked!","en",0,NA
5483,"A Google user",2016-12-30,3,"A long time ago I gave 5 starts but this time its only 3. Slow start even on my 3GB octacore phone and my z3c as well. Becomes unresponsive for no apparent reason","en",0,NA
5514,"Clive Castle",2018-05-19,1," bought ad free now not ad free any more rip off, don, t support people 
support them in the beginning","en",0,NA
5641,"John Pollitt",2017-05-21,4," Easy to use and very user friendly, but not as good as (here we go).","en",0,NA
6507,"Andrew Morgan",2018-09-29,3," Why can't I get my ad free I paid for back in 2014","en",0,NA
6555,"Allan Graves",2017-03-16,1," Have used this before and just downloaded it onto my new tablet as it was really excellent.","en",0,NA
8689,"A Google user",2016-08-15,4,"It is good. Needs some improvement though. Still unable to delete favorites.  Nobody replied emails with feedback. Nowadays data cost is not expensive so it does need some more work to be better than those satnav that don't download a map. Still best choice for price.","en",2,NA
10359,"A Google user",2017-08-10,3," Off line maps are a great thing. Can't search for a house no. And street searches can take a while, but its free and doesn't need network connection.","en",1,NA
10924,"TheBchudi",2016-08-03,4,"Very good app Very excellent and precise but apparently maps won't install on external sd. This makes it worthless if your internal memory is all taken up by maps.  If you can make the maps to install on external sd like ""be on the road"" and Sygic, then this would be the best free navigation plus the music player...Full ReviewVery excellent and precise but apparently maps won't install on external sd. This makes it worthless if your internal memory is all taken up by maps.  If you can make the maps to install on external sd like ""be on the road"" and Sygic, then this would be the best free navigation plus the music player makes it cool.","en",0,NA
