"rbr","name","date","stars","review","lang","thumb","reply"
11147,"Edward C",2016-06-22,5," Pretty Good! The navigations are getting better! However I still think that the sygic app is more stable and easier to use.","en",0,NA
11150,"Vadim Frolov",2019-07-03,4," I still find the interface worse than previous generation of the app, but I love the voice instructions.","en",0,NA
11154,"William Rose",2016-12-20,1," Never successfully downloaded any maps.","en",0,NA
11156,"John Carter",2020-04-30,1," Only free for 50miles, so really not free :( That's exactly what i said, YOU HAVE TO BUY :(:( What good is 70kl a month???","en",0,"Hey John!

As per the apps' description: 'Get 75km of navigation for free each month. Purchase a 1-month or 1-year subscription for unlimited kilometers.'

Cheers,


- Cameron at TomTom"
11159,"Sean Walsh",2017-11-15,1," Requires over 1 GB of map data be downloaded to your device. I'd prefer to use my mobile data as needed for map info.","en",0,"Hi Sean.

 I am sorry to see that you don't like having to install the maps on to your phone. We find this to be the best way as it allows the use of offline navigation offering the most detailed, accurate mapping, and routing. Your feedback is appreciated and will be passed to the developers. 

Thanks - Reiss @ TomTom"
11162,"Ayhan Dalgic",2018-07-31,1," Dumb company ... So many free sat navs. Why should I pay you??","en",0,"Hey Ayhan,

I am sorry to see that you to not like our app. We do feel that our navigation services are some of the best out there and the features included in the app are well worth the subscription fee. 

Thanks,

Reiss @ TomTom"
11166,"Lucio Zortéa",2017-04-26,2," 50 Miles free for month? No thanks. I drive this almost daily and it isn't worst it to pay when Waze is free.","en",0,"Hi Lucio, We're sorry to see you feel that way. We feel that unlimited access to all of our maps for most of the world, and to our award winning Traffic and Speed Camera services is worth the subscription fee. We wish you well with your preferred navigation solution though. 
Best,
TomTom Team"
11167,"Branko Gogic",2017-12-10,1," They glave you only 70km for use, and they whant to take money from you. And in description they wrote free","en",0,"Hi there, thanks for your review. We actually do offer quite a few free kilometres every month! If, after this, you would like to keep using the service, then yes, you do have to pay a subscription. However, we think that our pricing is fair for all of the features that we offer! Safe Travels :) Cheers, Becky @ TomTom"
11169,"Nemui ...",2017-12-16,1," Cash grabber app, there are better free app in the market. Wiyh the free version of this app you can only navigate 7km per day.","en",0,"Hey Nemui,

Thanks for writing this review. As it says in the app description on the play store, this is a subscription based app which offers you traffic alerts, speed camera info, and accurate directions which we do feel is worth the subs price.

Have a good day, 

Reiss @ TomTom"
11171,"John Marley",2016-11-12,1,"Tom Tom Was free for first 50 mile then had to pay for it said it was free well not free at all rip off big time","en",0,"Hello John, The app is free to download and use for the first 50miles/75km each month as a trial period. After that an Unlimited Mileage subscription is required. This gives unlimited access to maps of most of the world, to our Traffic service and Speed Camera warnings. We feel that this represents very good value for money."
11173,"Joe",2017-06-24,4," TomTom isc what originally was the US Cellular deluxe navigation. I use it over the current Telenav feature that US Cellular has.","en",0,NA
11177,"A Google user",2016-09-03,2,"Rubbish Application doesn't load.","en",0,"We are sorry to hear you are experiencing a problem. Please contact customer support via tomtom-go-mobile-support@tomtom.com for assistance."
11178,"R Tut",2016-12-05,1,"It apparently isn't free Free 50 miles a month is not free, especially if one drives 500 a week","en",0,"The app is free to download and use for the first 50miles/75km each month as a trial period. After that an Unlimited Mileage subscription is required. This gives unlimited access to maps of most of the world, to our Traffic service and Speed Camera warnings. We feel that this represents very good value for money."
11181,"A Google user",2017-04-19,5," Some time give wrong direction","en",0,NA
11182,"Xperia 1",2016-12-24,1,"Rubbish... Mobile version of TomTom is rubbish","en",0,"Hello Riaz, we are saddened to see you are so displease with our app. If you would like to discuss this with us directly you can contact TomTom Customer Care via the channels in this link http://bit.ly/AkfKLL"
11184,"trini salazar",2016-10-13,5,"Tom tom O I hate to be lost","en",0,NA
11186,"Bryan Harris",2017-01-04,5,"The hardest thing around TomTom","en",0,NA
11187,"Cip George",2016-12-14,3," After the last update It starting,finish update,I press done,then is loading forever and is not starting. Why?","en",0,"Hello Cip, We are sorry to hear you are experiencing a problem. Please contact customer support via tomtom-go-mobile-support@tomtom.com or you can find a suitable number to call us on at this link http://bit.ly/AkfKLL for assistance."
11189,"Azrin Ismail Jumat",2016-06-27,5,"Greatest navigation app Provides excellent turn-by-turn directions. I highly recommended to friends. Wish the app is supported on Android Auto","en",0,NA
11191,"Glenn Stewart",2016-07-29,1," Wasn't worth it. Had to wipe off everything on my phone just to have enough space for it","en",0,NA
11193,"Alan Harbour",2017-05-18,5," The best nav app in the world highly recommended","en",2,NA
11195,"Larry Crittenden",2017-08-05,1," I didn't like the fact that it's called free yet after 75km your forced to pay","en",0,"Hello Larry, The app is free to download and use for the first 50miles/75km each month as a trial period. After that an Unlimited Mileage subscription is required. This gives unlimited access to maps of most of the world, to our Traffic service and Speed Camera warnings. We feel that this represents very good value for money.

Patrick @ TomTom"
11198,"Victor Harman",2016-10-25,2,"Ridiculous What good is a gps that only let's you use it for 50-60 miles a month.","en",0,"The app is free to download and use for the first 50miles/75km each month as a trial period. After that an Unlimited Mileage subscription is required. This gives unlimited access to maps of most of the world, to our Traffic service and Speed Camera warnings. We feel that this represents very good value for money."
11200,"Patrick Wildschut",2017-04-21,5," Its great but its laggy on my phone","en",0,NA
11201,"A Google user",2016-08-06,1,"No idea No idea if this works or not.  75km is nowhere near enough to effectively test before upgrading. Uninstalled without using.","en",0,NA
11202,"Wendy Irons",2016-09-08,1,"Data sucker Used all of my data when I was not using it. Apparently it runs in the background","en",0,NA
11204,"Terrence Vosloo-Watt",2017-08-17,2," Very nice app but not paying monthly or yearly fee for something only used a few times a year","en",0,"Hi Terrence,

Cheers for this review. Glad you like the app!

We think the price is fair, considering you get free global map updates, live traffic and speed cameras. Basic navigation just uses GPS on your phone too, it doesn't eat up your mobile data like Google.

Each to their own though!

- Cameron at TomTom"
11205,"Icepax Knight",2016-08-10,1,"Crap Issue with network connection.","en",0,NA
11206,"syed nayyar mansoor",2017-06-22,4," Just show us route why u need access  my contacts n phone detail","en",0,"Hi Syed, the app asks for those permissions so that it can plan routes to people in your Contacts list without you having to manually enter their address every time. Patrick at TomTom."
11209,"Ade Adebayo",2016-12-30,4,"Good It's good and very accurate but it should be one off buy out not yearly subscription","en",0,NA
11210,"A Google user",2017-12-23,5," Far more superior than the bug ridden Google maps, highly recommend.","en",0,NA
11214,"Lee John",2017-08-11,2," Not very user friendly.","en",0,NA
11215,"Vlad Bukhman",2017-03-23,5," Guys does this TomTom GPS work offline like regular GPS? Or I need phone service to use this app? Can I use it in Europe??","en",0,NA
11216,"Dan Lucas",2016-10-26,4,"SeemS PrettY GooD It's a big app for cell phone, but I like how it's working so far...","en",0,NA
11219,"LJ VLOGS",2017-05-13,4," Good but a shame u only get 50 miles free or I'd keep it","en",0,NA
11223,"Edin Muminovic",2017-05-28,3," POI database is poor. I. like simplicity,  fluidity graphics. Routing is good,. rerouting too but please update your POI database.","en",0,"Hey Edin, we're sorry to hear the number of POIs left you feeling disappointed. We're working hard on keeping the database as up-to-date as possible, but specific POIs can be reported here: http://bit.ly/1bJSN9v
Cheers, Hanna at TomTom"
11224,"summer farm estates",2016-08-12,1,"TomTom go It's crap","en",0,NA
11227,"David G",2016-07-24,5,"Great Nav App I've used it a few times already and it works great. Good work TomTom","en",0,NA
11231,"The Balais",2017-08-03,1," It installs on Nexus 6P but says ""can't connect to TomTom"" when I start it.","en",0,"Hey there! We are so sorry to hear that you are having issues. Please try the following to get this fixed:
  
Uninstall the app, log out of the Playstore. Delete Android / data / com.tomtom.gplay.navapp and Android / OBB / com.tomtom.gplay.navapp. Log into Playstore and reinstall.Please let us know if this works for you, we'd love to hear back!"
11234,"A Google user",2017-10-08,3," Have to pay for access. Not cool when I have lifetime maps on my tom tom.","en",0,"Hey Chuck! As stated in app description - 'Get 75km of navigation for free each month. Purchase a 1-month or 1-year subscription for unlimited kilometers.'

The app features many of the same features as your stand alone device. As you already own a TomTom device, I'd probably recommend using that as a primary navigation aid.

- Cameron at TomTom"
11235,"Merv Hillier",2018-07-28,1," Will not load on HTC One phone running Oreo. Back to Here Maps which is 
brilliant and works worldwide.","en",0,"Hey Merv,

Please can you give us a call about this. We should be able to help get it working again - 

US - 877-757-7137 
UK - 02079 490 134 
Mon - Fri: 9:00am to 5:30pm 

Have a good day,

Reiss @ TomTom"
11237,"Nurofen Forte",2016-10-03,1," Only 75 km free. So u need to pay but dont say is free","en",0,"The app is free to download and use for the first 50miles/75km each month as a trial period. After that an Unlimited Mileage subscription is required. This gives unlimited access to maps of most of the world, to our Traffic service and Speed Camera warnings. We feel that this represents very good value for money."
11238,"A Google user",2017-09-19,1," Since upgrade of android 8, no live traffic !","en",1,"Hi there!

The permissions probably haven't been enabled in your phones Settings - you need to allow the app to use your mobile data (and need to have this switched on). 

That should solve it! If not, let me know and I can investigate further.

Cheers,

- Cameron at TomTom"
11239,"syed Bukhari",2018-06-30,1," After loaded app on Sony Xperia L1, app never opened and started flashing.","en",0,"Sorry to hear of these issues, Syed. Please contact our support team via the link below - they'll be happy to help!

https://uk.support.tomtom.com/app/contact 
(you can select your country at the bottom of the page)

- Cameron at TomTom"
11240,"Tim Colville",2017-02-20,1," Needs too many permissions not applicable to a navigation app got rid of it.","en",0,"Hi Tim, sorry to see you were unhappy with the permissions requested by the app. They are asked for so that the app can integrate with the data you have stored on your phone to make your navigation experience more inclusive. Any data shared with us is carefully scrubbed to ensure it remains anonymous."
11241,"Jay Tee",2017-10-23,1," Doesn't tell you it is a paid app until all the maps are downloaded avoid","en",0,"Hi Jay.

Thanks for your review. However, It does state in the 'Read More' section of the Play Store product page that this app is indeed subscription based if you don't want to be limited to 75km per month.

I hope this helps :) 

Reiss @ TomTom"
11242,"Mihir H",2017-05-12,3," Can you please integrate this with android auto as well as voice over commands to do tasks easily.","en",0,"Hi there! Thanks for your feedback! We always appreciate tips on ways to make our apps better and we will take this under advisement. Thanks again! Cheers, Chelsea at TomTom"
11243,"Nabil Hermez",2016-12-25,5,"Best Application I have been using the application for one year and I'm very satisfied of it .It is great .","en",0,NA
11244,"A Google user",2016-12-30,5,"Use it every day The best GPS you can have. I use it everyday and it's awesome.","en",0,NA
11245,"ivkovic vlastimir",2019-09-23,5," Excellent sat navigation there is no better on the market at the moment strongly recommend","en",0,"Thanks for your 5 stars Ivkovic!

We're so happy that you are loving the app. Thanks for your recommendation too!

Happy motoring,
- TomTom Team"
11246,"Allan Richards",2018-04-25,1," 75 km free and then you pay. I'll stick with Google Maps","en",0,"Hi there, The app is free to download and use for the first 75 km's each month as a trial period. After that an Unlimited Mileage subscription is required. This gives unlimited access to maps of most of the world, to our Traffic service and Speed Camera warnings. We feel that this represents very good value for money. Cheers, Becky@TomTom"
11248,"muneer alsayegh",2016-08-20,1," There is no middle east maps or Asia it gust for Europe and north America","en",0,NA
11249,"A Google user",2017-03-29,1," No maps, no service for Cambodia! We do not live on the moon here!","en",0,"Hi, We're sorry to have say it, but you are correct about that, we do not currently have any maps or service coverage for Cambodia. We're expanding our coverage rapidly, but we just haven't gotten to Cambodia yet."
11252,"stevan peler",2017-02-06,1," After installing started.... download the map and restart the app... the app never started.... showing loading scr nothing else","en",0,"Hi Stevan, we need a bit more information to be able to tell you how to solve the issue. Please contact us via http://bit.ly/AkfKLL"
11254,"DJI Mavic Pro Forster",2017-07-31,1," Would not load pass asking for permissins on Samsung S8 mayme not compatable","en",0,"Hello Keith, Your Galaxy S8+ is not an Unsupported phone model. Try fully reinstalling the app to correct that behaviour- 

Uninstall the app, log out of the Playstore.
Delete
Android / data / com.tomtom.gplay.navapp
and
Android / OBB / com.tomtom.gplay.navapp.
Open the Playstore log in and reinstall.

Patrick @ TomTom"
11256,"George Roper",2017-06-06,1," App says I didn't have storage for the UK map and I have nearly 2gig","en",0,"Hey there George! Do you have an SD memory card in your phone? If so, please try removing this, and then uninstall the app and reinstall it, then try reinserting the SD card after you have installed the app so that the UK map is installed on the internal memory of the phone. Let us know how you get on! Cheers, Chelsea at TomTom"
11259,"Rohit Joshi",2018-03-02,4," It would be great if the app supported Android Auto. Is there an update planned for this?","en",0,"Hi Rohit,

We have notified the developers of this feed back before, so hopefully this can be implemented soon!

Thanks for your patience - enjoy the app in the meanwhile

- Cameron at TomTom"
11264,"kerem karakoc",2016-08-07,1," Crashes while downloading the map","en",0,NA
11269,"Chandan Avalakki Mohan",2017-12-24,5," The best according to me. Better than Google Maps on Android. Worked like a charm in Gold Coast.","en",0,NA
11271,"amanda fitzsimmons",2017-10-08,1," I was not happy with it at all","en",0,"Oh dear Amanda, we're sorry you did not like the app. Can you elaborate on the bits you didn't like, so we can pass your feed back to the development team?

We'd love to know what you think we could improve on. Maybe I could help you get to grips with the app?

- Cameron at TomTom"
11273,"EaglePlayz MCPE",2018-01-21,5," Krish Vinod Vipin   Go       To  For She Was On","en",0,NA
11276,"Robin Varner",2016-09-13,1,"Tom Tom Used 5gb data on the download. Not something I want","en",0,NA
11277,"Alber to",2017-05-06,4," No me acaba de convencer. Only 50 miles free","en",0,NA
11278,"lee thompson",2016-11-27,1,"Paid for a year description 1 years description I still didn't get it","en",0,"Hello Lee, the Subscription process is a two stage system. Once you have purchased the subscription you need to activate it on the desired phone by going to Menu - Upgrade - Restore Purchases. You will be prompted to login to your TomTom Account. Once done you will see the subscription validity period shown in the Upgrade menu."
11279,"A Google user",2017-05-06,4," Look it always get me where I'm going that's all I can ask","en",0,NA
11281,"Yvette Goward",2016-07-17,1,"Tom Tom go Does not open anymore on new Android version","en",0,"We are sorry to hear you are experiencing a problem runnning the app after updating your Android OS. Please contact customer support via tomtom-go-mobile-support@tomtom.com for assistance."
11283,"Carl Larkins",2016-11-09,1," Don't work on HTC","en",1,"Hello Carl, We are sorry to hear you are experiencing a problem. Please contact customer support via tomtom-go-mobile-support@tomtom.com for assistance."
11286,"Gabriel Regalado Mena",2016-10-14,5,"I did use of the time My best experience with this device, and know that the best! Thanks Tom Tom.","en",0,NA
11293,"Hammed Akande",2018-05-29,5," Its a very excellent app. i used tomtom navigator while in UK, this app 
superseded the device. Its very lovely","en",0,"Hey there,

Thanks for taking the time to leave this review and thanks for the 5 STARS! 

Have a great day :) 

Reiss @ TomTom"
11295,"MrMairu555",2017-12-16,2," Only allows 50 miles free. My commute is 60 miles e/w. Uninstalled without use.","en",0,"Hey there,

That is correct, as it says in the app description on the play store, this is a subscription based app which offers you traffic alerts, speed camera info, and accurate directions.

Have a good day, 

Reiss @ TomTom"
11296,"Jan Herman Viljoen",2018-01-03,1," Does not want to install on my huawei mate 9","en",0,"Hey there, This is a known issue and we have a fix available. Please contact us so we can roll you back to the previous working software version -  

  

US 877-757-7137  

Monday - Friday: 9:00 a.m. to 8:00 p.m. EST  

UK 02079 490 134  

Monday - Friday: 9:00 a.m. to 5:30 p.m.  

  

I hope this helps, 

  

Reiss @ TomTom"
11297,"Pikkie54 Nel",2017-02-17,4," I install it and gonna use it for the first time on my phone","en",0,NA
11301,"Jarrod Smith",2017-12-15,1," Let you use it free for 75 kilometers  then charges you","en",0,"Hey Jarrod,

That is correct, as it says in the app description on the play store, this is a subscription based app which offers you traffic alerts, speed camera info, and accurate directions.

Have a good day, 

Reiss @ TomTom"
11302,"Delije Sever",2017-03-31,1," Can't find my location on Samsung Galaxy Core prime","en",0,"Hi Delije, Sorry to hear the app was not finding your location, obviously something isn't working as intended there. If you give our support team a shout they'll troubleshoot with you and get the app working as quickly as possible.
http://bit.ly/AkfKLL"
11303,"Michael Jhonny",2018-02-05,3," Nice app, does find adresses that google maps cant find...needs a bit more work though...","en",0,"Hi there, thanks for the review!
Which points do you feel needs more work exactly, we would love to hear your feedback ;)
Safe Travels :)  Cheers, Becky@TomTom"
11304,"A Google user",2017-12-22,1," Real time traffic not working in Indonesia.","en",1,"Hi there, 

Thanks for posting this review. We do not offer traffic services in Indonesia. You can see our coverage list here - http://bit.ly/2wTunMV - 

I hope this helps,

Reiss @ TomTom"
11305,"Nathaneal Patrick",2017-03-27,3," Great app but only gives you 100 miles free and the rest you have to pay.","en",0,"Hi ! The app is free to download and use for the first 50miles/75km each month as a trial period. After that an Unlimited Mileage subscription is required. This gives unlimited access to maps of most of the world, to our Traffic service and Speed Camera warnings. We feel that this represents very good value for money."
11308,"A Google user",2016-10-31,4,"Realy good Work fine it s verry good event on trafic, remember you need wifi","en",0,NA
11309,"Pham Le",2016-08-10,1,"Poor Connection issue.","en",0,NA
11312,"Khadam Hussain",2017-04-16,5," I find very easy to use the tom tom. It's never let me down yet.","en",0,NA
11319,"A Google user",2018-04-07,1," why should a mapping app *REQUIRE* access to my contacts or *REQUIRE* phone access on a tablet?     ....uninstalled.","en",0,NA
11320,"TV B",2018-03-22,2," What do you want my contracts and call feature?","en",0,"Hey there, 

Thanks for posting this. We request access to contacts to give you the option to navigate directly to a contact in your address book. 

I hope this helps, 

Reiss @ TomTom"
11322,"Marcellino Claassen",2017-08-19,5," I know the app but will be my first time using it...but gave the app five stars .","en",0,NA
11323,"Dew Sy",2016-10-09,5,"So far so good Precise turns will review later once fully used","en",0,NA
11324,"Randye Jones",2018-07-09,1," No reason app needs my personal info","en",0,"Hi there Randye,

The app requests access to your contacts so you can navigate to them in the app.

- Cameron at TomTom"
11325,"Thanuj Fernando",2018-02-18,3," Can you make the app go to sdcard too","en",0,"Hi there,

Thanks for leaving this review. At the moment the only way to get maps saved to an SD card is to move the App onto the SD card too, but only some model phones will allow you to do this. Your feedback is appreciated. 

Have a good day, 

Reiss @ TomTom"
11326,"mohammed raza",2017-04-20,4," Paid for the full 12 month we shall see how it is","en",0,NA
11327,"N A",2017-04-03,1," Can you please allowed this to be uses on uber platform.","en",0,"Hi Tv tv, Thank you for your feedback. Your request for support of use on the Uber platform has been sent to our developers for consideration."
11328,"David Wilson",2017-09-23,2," This app worked perfectly well until I tried to update it.... now it's dead!","en",0,"Hi David,

Can you be a bit more specific about this? If the app is not loading at all, please follow these steps:
Uninstall app, log out of the Playstore
Delete Android / data / com.tomtom.gplay.navapp & Android / OBB / com.tomtom.gplay.navapp. Open the Playstore log in and reinstall

Let me know how you get on. Cheers,

- Cameron at TomTom"
11329,"A Google user",2017-12-31,2," Wants access to contacts and my telephone number on start.","en",0,"Hey there, 

This is because there is a feature to navigate to your contacts address. I am sorry that you do not like this. Your feedback is welcome. 

Thanks again,

Reiss @ TomTom"
11333,"A Google user",2016-11-04,1," After latest update app do not start","en",0,"Hello, We are sorry to hear you are experiencing a problem. Please contact customer support via tomtom-go-mobile-support@tomtom.com for assistance."
11336,"Fred Allen Todd",2016-08-04,5,"Professional driver Over 2 million miles with TomTom","en",0,NA
11337,"John Oconnor",2018-07-28,5," I think you should have free updates","en",0,"Hey John,

Thanks for taking the time to leave this review and thanks for the 5 STARS!. 

Have a great day!

Reiss @ TomTom"
11338,"steven anders",2017-01-12,1," Why bother? When you have Google maps and Waze.","en",0,NA
11339,"sp Pretorius",2017-10-30,4," Works well, even when you dont have internet","en",0,NA
11341,"Anthony Dimitriou",2016-09-07,5,"Great and easy to use navigator Easy to install maps. Great interface. A must for serious drivers","en",0,NA
11342,"Benjamin Fazzio",2017-02-09,5," Cool our old TomTom GPS stopped working this is a good replacement!","en",0,NA
11344,"Sherman Leung",2016-10-24,3,"You don't need this You don't need this app. Just use Google maps","en",0,NA
11345,"Tim Finn",2018-08-10,1," I can't download the app it gets to 57.5mb then stops and wont download any 
further.","en",0,"Hey Tim,

Please can you give us a call about this. We should be able to help get it working again - 

US - 877-757-7137 
UK - 02079 490 134 
Mon - Fri: 9:00am to 5:30pm 

Have a good day,

Reiss @ TomTom"
11347,"James Sybesma",2017-08-22,5," Great app wish it had alert and reporting like waze. Then it would be perfect","en",0,NA
11350,"Patrick Wang",2018-08-25,1," can not connect to Tomtom. thats when i launch the app.... what's going on?","en",0,"Hey Patrick,

I am sorry to see you have had some issues with the app. Please can you give us a call about this so we can help resolve the problem - 

US - 877-757-7137 
UK - 02079 490 134 
Mon - Fri: 9:00am to 5:30pm 

Thanks,

Reiss @ TomTom"
11351,"Amarjit Dhillon",2016-12-25,5,"Very Good app I need this app. I use this app anywhere in the world. Its really very helpful for me.","en",0,NA
11358,"Rima Begum",2016-09-01,5,"naz manz just downloading it nah still","en",0,NA
11360,"Susan Hodgdon",2016-08-08,3,"Data monster needs too much data","en",0,NA
11361,"Marko Stojanovic",2017-09-12,3," Serbian guide voice sounds like Albanian","en",0,"Hi Marko,

Sorry for the frustration this is causing. Can you please send an email to tomtom-go-mobile-support@tomtom.com with more details of this issue? We'd like to get that checked out.

Cheers,

- Cameron at TomTom"
11362,"A Google user",2017-04-22,5," I want full map free please","en",0,NA
11363,"A Google user",2017-01-22,5," I lov it it get me every were","en",0,NA
11367,"Philip Brennan",2018-03-19,5," I hope your items are not going to be off the schedule anytime soon?? Thanks!!!!?","en",0,"Hi there, thanks for those brilliant 5 stars :)
No need to worry about the app going offline at all, so happy travels :)
Cheers, Becky@TomTom"
11369,"Tammy A",2017-01-09,1,"Pay, not You only get 50miles free...no thanks","en",0,"Hello Tammy, The app is free to download and use for the first 50miles/75km each month as a trial period. After that an Unlimited Mileage subscription is required. This gives unlimited access to maps of most of the world, to our Traffic service and Speed Camera warnings. We feel that this represents very good value for money."
11371,"glenda reyes",2016-08-31,5,"yea hell yea thats what im talkin bout","en",0,NA
11373,"A Google user",2018-06-04,3," I'll give 5 stars if I get Google search integrated within TomTom","en",0,"Hey there,

Thanks for posting this. Your feedback is very appreciated. 

Have a good day!

Reiss @ TomTom"
11375,"Clayborne Dango",2016-11-25,5,"Good app Good app despite the subscription cost, provides very good navigation especially in traffic","en",0,NA
11376,"Davids Gaming",2016-07-21,3,"It's Ok Its a3 because of paying","en",0,NA
11377,"Anakush Dua",2018-04-21,5," I will not write a short review.","en",0,"Hi there, thanks for the brilliant 5 stars :) 
Safe Travels :) Cheers, Becky@TomTom"
11384,"Sergejs Jakubovskis",2016-06-29,5,"Middle East When you release Middle East countries?","en",0,NA
11386,"Fatos Fanaj",2017-12-17,1," Asking for too much personal information.","en",0,"Hey there,

Thanks for leaving this review. I am sorry to see that you felt the app asked for too much info. We ask for these things as we will be introducing new features to help you navigate to your contacts etc. Is there anything in particular you feel we could do to improve your experience?

Have a great day!

Reiss @ TomTom"
11388,"Javeed Mani",2016-07-09,5,"Mr mohhamed Exilat appeared s","en",0,NA
11391,"Amazing Songs",2017-07-11,5," I love it. Everything is great but unfortunately the free version is too limitted","en",0,NA
11392,"A Google user",2017-01-16,5," Nice easy to use and it helps alot you should try it","en",0,NA
11395,"J Vally",2018-05-14,5," All very good,... Nothing better than TomTom,... I have been trying other 
apps,... No one like TomTom,...","en",0,"Hi there, thanks for the very good review and choosing TomTom!
Safe Travels :) Cheers, Becky@TomTom"
11402,"Lesley Mokoena",2016-07-12,4,"Tom Tom Aid driver in direction finding.","en",0,NA
11403,"A Google user",2017-10-04,5," Thanks for adding me Tammy!","en",0,"Thanks for the review!

- Cameron at TamTam"
11409,"ashley jones",2016-12-23,3,"Ok Wish it is free not 50mile free","en",0,NA
11410,"Chris Vardaman",2016-10-02,2," There's always Waze for GPS navigation.","en",0,NA
11411,"Klaus Friedrich",2016-12-11,5,"Awesome Doesn't miss a beat getting you where you need to be. Accurate and easy to use.","en",0,NA
11413,"Sheak Nurul Islam",2018-04-27,5," I used tom tom since 2006","en",0,"Hey There,

Thanks for taking the time to leave this review and thanks for the 5 STARS!

Have a great day :) 

Reiss @ TomTom"
11417,"Andries Molefe",2016-08-12,1,"Mr Molefe Tom Tom very exciting to use it...no more aski g directions","en",0,NA
11418,"Sunny B",2018-01-22,3," Didn't like the 75km a month limit.","en",0,NA
11420,"A Google user",2017-02-23,5," Just trust TomTom to find the best route and it usually does. Excellent!","en",0,NA
11421,"Greg Nowlan",2017-06-24,3," This is compulsory for Ozzie travellers!!","en",0,NA
11425,"Rabelani Netshidzivhani",2018-03-31,2," This is a trial map, you have to buy it to use it. Google is best","en",0,"Hey there,

Yes, as it says on the app description, this is an app that provides 50 miles navigation per month, or you can pay for a subscription for unlimited mileage.

I hope this helps, 

Reiss @ TomTom"
11426,"Clement Chan",2016-12-03,5," How to download tomtom go voice?","en",0,NA
11431,"petras aleknavicius",2016-11-27,5,"Best of the best Always new maps take me evriver i need","en",0,NA
11432,"FiB",2018-08-22,3," It would be nice if it had street viewing like google maps","en",0,"Hi there! Thanks for your review and feedback - we really appreciate customers suggestions :)
Cheers, Becky@TomTom"
11433,"DWAYNE BRUCAL",2017-02-11,3," Keep loading please fix thanks..","en",0,"Hi Ronron, 
Try this: 
1. uninstall the app
2. restart the phone (this is important)
3. after the phone restarts check and make sure the internet browser has access to the internet with wifi and/or 3g/4g
4. Download a fresh copy of the app from the Play store
5. Install the app
6. Open the app
If not solved contact us - http://bit.ly/AkfKLL"
11434,"A Google user",2017-07-22,1," No idea how the app works.","en",0,"Hi, if you give our support team a call via - http://bit.ly/AkfKLL - one of our agents will walk you through the basics.

Best,
TomTom Team"
11435,"Farzad Alipour",2016-07-26,1," Doesn't support my country","en",0,NA
11436,"John Bennett",2017-01-25,1," App locks and won't start","en",0,NA
11437,"William Connor",2016-10-18,5,"Tom,Tom Gps,gets me to, were i want to go","en",0,NA
11439,"martin overthrow",2017-04-26,4," Does what it says on the tin!","en",0,NA
11442,"Mahmood Abdulla",2017-01-31,1," Bahrain map need update","en",0,NA
11448,"Steve Glover",2017-07-13,5," The Dog's Do Da's of Mobile Sat Nav's  ;o)","en",0,NA
11453,"A Google user",2017-02-19,2," please add mirror link","en",0,NA
11460,"Isaac Sithole",2019-09-28,5," Online services working well","en",0,"Glad to hear it Isaac! Thanks for the 5 star rating, we really appreciate it :)

- TomTom Team"
11464,"Sparkles The Cat",2016-11-21,1," Not enough space for the app","en",0,"Hi Bobby, The map file for the App can be installed to an SD card if you have one fitted. This web page has more information. www.tomtom.com/19948"
11468,"Miguel G",2017-02-26,3," Not very intuitive","en",0,NA
11469,"Google user",2017-10-06,1," Distance/month free, traffic and speed cameras online only.","en",0,"Hey There! You get 50 miles free each month & free traffic & speed cameras always. If you want unlimited mileage you will have to buy a subscription as it says in the App description. Traffic information changes rapidly every day therefore the only way to get the most up to date traffic is by being online.
Have a good day! - Reiss @ TomTom"
11470,"Khalid NEMAT",2016-10-31,4,"My Its nice but in germany the traffic Cameras are not allowed.","en",0,"Hello Khalid, there are a number of countries in Europe where Speed Camera services are not allowed. Where possible, TomTom arranges a compromise with the road authorities in those countries, however, the rules in Germany are not uniform across the entire country."
11473,"A Google user",2016-11-25,1,"Useless For Europe","en",0,NA
11474,"Peter James",2017-11-24,2," Not great for me","en",1,NA
11478,"Creed Lafreniere",2017-03-30,1," The App won't load!!!!!!! And it takes forever to download!!!!!","en",0,"Hello Grizzly Den Comics, Sorry to see you're having issues. Download time is dictated by the speed of your net connection, but once installed the app should launch in seconds. The best option would be to contact our support team via http://bit.ly/AkfKLL so we can troubleshoot with you directly and get this sorted."
11481,"Mario Arriola",2018-04-03,1," Too expensive!","en",0,"Hey there,

I am sorry to see that you found to app too expensive. We do feel that you get a lot for the money including unlimited navigation, World maps, Speed camera alerts and Live traffic. Asking a fee for the app allows us to offer consistently accurate information and extremely details maps and routing. 

Have a great day! 

Reiss @ TomTom"
11490,"john spencer",2016-12-04,5,"TomTom go mobile Great app keep up the good work","en",0,NA
11491,"A Google user",2018-04-16,5," Simply the best all round navigation  and traffic  app out there","en",0,"Hey there,

Thanks for taking the time to leave this review and thanks for the 5 STARS! 

Have a great day! 

Reiss @ TomTom"
11493,"Chris Corona",2016-08-27,1," Subscription are useless.","en",0,"We are sorry to hear you are experiencing a problem of some kind with the subscription process. Please contact customer support via tomtom-go-mobile-support@tomtom.com for assistance."
11494,"Timothy Freeman",2017-02-15,4," Very accurate, real-time traffic and data for speed traps","en",0,NA
