"rbr","name","date","stars","review","lang","thumb","reply"
2746,"Robert Bartram",2017-06-21,1," Keeps crashing with no ast signal. Even thou it can see the sats. GPS works with other sat nav plus points of interest are not updated have loads of outdated info","en",0,"Hi Robert, thank you for contacting us. Can you please see the following articles: goo.gl/u2A9G5 and goo.gl/BeSfwN and contact our Support team at: support.copilotgps.com/en/support/tickets/new with the requested information. Thank you."
2747,"Herb Duncan",2017-01-30,5," I have been using co-pilot for at least ten years, each version just keeps getting better and better... now I would like to see speech recognition for destination.","en",1,NA
2748,"Paul Bibby",2017-02-06,2," Changed the interface without notice was a bad idea. Shifting live route details to side may seem a good idea but it's not. Position of live data should be a choice. When setting a route there seems to be less choice than the ealier version. For some reason Copilot has installed 2 programs on my pho...Full ReviewChanged the interface without notice was a bad idea. Shifting live route details to side may seem a good idea but it's not. Position of live data should be a choice. When setting a route there seems to be less choice than the ealier version. For some reason Copilot has installed 2 programs on my phone; Copilot EU and Copilot GPS. The first came as an upgrade of my earlier version and then last week I received an email telling me about an upgrade which installed another version. I don't want both on my phone but am now unsure which one, if any I should delete. Altogether, not a very good experience and the worst in the many years I've been using the App.","en",1,"Hello Paul, we’re sorry to hear you’re having problems. Please contact our support team and we’ll do our best to resolve your issue. Thank you very much! https://support.copilotgps.com/hc/requests/new"
2749,"James Duff",2017-04-01,2," Free app failed me. It got me lost in Liverpool as the arrow kept stopping and heading in a different direction to the way we were going. Left following signs as the arrow kept drifting off the mapped road onto side streets. Not bad as a free app but no where near as good as a sat-nav. Has even put ...Full ReviewFree app failed me. It got me lost in Liverpool as the arrow kept stopping and heading in a different direction to the way we were going. Left following signs as the arrow kept drifting off the mapped road onto side streets. Not bad as a free app but no where near as good as a sat-nav. Has even put me off buying the paid version that I was thinking about doing.","en",0,NA
2750,"Allan Dagger",2017-02-07,1," Since update it keeps telling me to upgrade to premium navigation, I have already paid for the app.  What's going on?????  Contacted as requested but no response about my issue from co pilot.  Very disappointing","en",0,"Hello, we’re sorry to hear you’re having problems. Please contact our support team and we’ll do our best to resolve your issue. Thank you very much! https://support.copilotgps.com/hc/requests/new"
2751,"nick haywood",2017-05-05,1," This was a fantastic sat nav app really effective and easy to use. Loved the way everything was laid out and the functionality was great. After the update it's awful and almost unusable they have killed a great app. I use Google maps now.","en",0,"Hello Nick, Thank you for your comments. But, we would like to know in more details your experience with CoPilot in order to assist you in one hand, and on the other hand, to investigate on how we can improve our App by contacting our support team at https://support.copilotgps.com/support/tickets/new
Thank you!
Rachid"
2752,"Ageo Meier de Andrade",2017-02-19,5," Really bad update. Good looking, but not functional. Really slow when typing. Updates for Brazil not happening for 4 yeas. After last update, I can't update POIs, safety cameras and map. I bought pro version, and I'm really upset.","en",0,NA
2753,"A Google user",2017-02-13,1," Not working on Moto G 4th gen, told to clear cache and data and then uninstall it, then dig around to find folder that should really be removed when you uninstall it, customer support a joke. 4 times now and still locks up as soon as I get it to start route. They blaming my GPS not getting location,...Full ReviewNot working on Moto G 4th gen, told to clear cache and data and then uninstall it, then dig around to find folder that should really be removed when you uninstall it, customer support a joke. 4 times now and still locks up as soon as I get it to start route. They blaming my GPS not getting location, odd as Google maps sat navs works every time. Also not worked since update to make look same as ios","en",0,NA
2754,"Neil Robertson",2017-05-16,5," Totally thrown by interface change with no warning - just as well I was at home and on seeing icon change decided to investigate. Soon retuned - hardest was swapping text colour.  One major wish is to be able to drive a route with GPS logging on to then re-use the route. Creating in Google maps and ...Full ReviewTotally thrown by interface change with no warning - just as well I was at home and on seeing icon change decided to investigate. Soon retuned - hardest was swapping text colour.  One major wish is to be able to drive a route with GPS logging on to then re-use the route. Creating in Google maps and downloading as Trip really doesn't cut the Mustard.","en",0,NA
2755,"jose vivaldi",2017-01-26,2," Please update Ukrainian map - some cities got new names, many streets, squares and lanes in the different tawns got new names. Your map is outdated.","en",3,"Hello Jose, we’re sorry to hear you’re having problems. Please contact our support team and we’ll do our best to resolve your issue. Thank you very much! https://support.copilotgps.com/hc/requests/new"
2756,"Mark Gibbons",2017-02-03,4," Stable Navigation only improvement would be to the Active Traffic and a function to play sounds via phone speakers as it links into car Bluetooth and can only be heard during a phone call? Unless I turn off the Bluetooth then the sound works fine","en",1,NA
2757,"A Google user",2017-08-06,2," I'm happy with the redesign, good job there.  I am extremely disappointed that Google search for locations is now ""powered by Yelp"".  Because of this, I will no longer be able to use this app.  Thank you.","en",0,"We’re sorry to hear that you are unhappy with Yelp POI search. Can you please contact our Support team at: support.copilotgps.com/en/support/tickets/new so we can follow up with you with a further explanation on the Support ticket. Thank you."
2758,"Sam Durrant",2017-04-09,1," What a mess! Been using old version for years was brilliant. Then they decide to change everything! For the life of me I can not find how to drag route, which was very handy. The postcode search is a mess along with all the menus. GO BACK TO THE OLD VERSION. I am looking at other satnav software now...Full ReviewWhat a mess! Been using old version for years was brilliant. Then they decide to change everything! For the life of me I can not find how to drag route, which was very handy. The postcode search is a mess along with all the menus. GO BACK TO THE OLD VERSION. I am looking at other satnav software now. Absolutely gutted.","en",0,"Hello Sam, we’re sorry to hear you’re having problems. Please contact our support team and we’ll do our best to resolve your issue. Thank you very much! https://support.copilotgps.com/support/tickets/new"
2759,"A Google user",2017-01-31,5," Really like this app. Bought many maps. UX -still- very poor even after update, it looks as if no heat map or workflow study has been done :(","en",1,NA
2760,"A Google user",2017-04-18,4," I have used CoPilot for some years now. It has always performed well despite a few minor niggles. Sometimes, if there are 2 turning close together, the voice commands miss the second one out and you can miss the turn if not looking at the map. Also it is slow adjusting the routing preferences for a ...Full ReviewI have used CoPilot for some years now. It has always performed well despite a few minor niggles. Sometimes, if there are 2 turning close together, the voice commands miss the second one out and you can miss the turn if not looking at the map. Also it is slow adjusting the routing preferences for a specific trip when I'd really prefer to create another vehicle type instead. Overall though it's the best navigation app available.   The new interface had taken some getting used to but I now like it.","en",0,"Hi, thank you for sharing your feedback on the latest update. You can contact our Support team at: support.copilotgps.com/en/support/tickets/new with your start and end destination, providing an example of the voice commands being missed when two turnings are in close proximity to each other. Thank you in advance."
2761,"A Google user",2017-02-27,4," CP is one of the  better navs out there. Accurate and off line (if you need it to be) a few minor gripes with the GUI but over all, i wouldn't be without it.","en",2,NA
2762,"Charlie Bakewell",2017-03-16,1," Can't download maps. It starts but dies after 10% or so and then the app freezes. I don't have time to mess around so it's going to be an alternative app or back to GMaps, sadly.","en",0,"Hi Charlie, sorry to hear you're having this issue. Can you please reinstall CoPilot, following the article: support.copilotgps.com/hc/articles/209389949 ensuring that you download the maps using a strong WiFi connection. Please contact our support team at: support.copilotgps.com/hc/ letting us know if you require further assistance. Thank you."
2763,"Richard Kramer",2017-02-06,4," I purchased it as a back up to my dedicated GPS, but find myself using it more frequently because it works so well. Unfortunately, the latest release seems to be a bit clunky.","en",0,NA
2764,"Charles Dixon",2017-05-18,1," Update: Its now May 2017 and no improvements, bug fixes or updates since January. The traffic addon doesnt actually work properly (shows congestion when road is clear and visa versa). Route planning dodgy. Can't remove unwanted shopping and other icons. The location finder is very poor or useless.  ...Full ReviewUpdate: Its now May 2017 and no improvements, bug fixes or updates since January. The traffic addon doesnt actually work properly (shows congestion when road is clear and visa versa). Route planning dodgy. Can't remove unwanted shopping and other icons. The location finder is very poor or useless.  They changed a previously excellent app into something very poor with this version 10 release. It is unrecognizeable, not what I paid for and violates UK consumer law (Sale of Goods Act and related legislation). Worst of all, I found the excellent Google search was gone and its replacement didn't work! Ridiculous. Can I get the excellent version 9? No, not as far as I know.","en",3,"Hello Charles, We’re sorry to hear that you are unhappy with CoPilot. We take feedback very seriously and we continually work to improve the product. We’d appreciate if you could tell us a bit more about what you think by using this link: https://goo.gl/ABXDLy."
2765,"Jim Johnson",2017-01-30,5," I am very pleased with Copilot.   At times we travel where there is no Internet access, so having the maps loaded on my phone is invaluable.","en",0,NA
2766,"Jez Staples",2017-04-07,5," I've used CoPilot for well over 5 years and 3 different phones (Android & Apple) and I've not got lost :) easy to use, tells you what YOU want to know (very customizable) and plenty of updates. I'm one happy Jez","en",1,NA
2767,"A Google user",2017-02-05,1," Latest update 10.2.0.155 Jan 2017 has not only deleted all my custom POIs but will not let me import them anymore, so if this is important Do Not update! I will have at support and report back.","en",0,"Hello there, we’re sorry to hear you’re having problems. Please contact our support team and we’ll do our best to resolve your issue. Thank you very much! https://support.copilotgps.com/hc/requests/new"
2768,"A Google user",2017-03-06,4," I have used the app on Windows phone and worked great. On Android it has the flaw that it doesn't work through my car audio system only thru Bluetooth which limits my listening choices.","en",0,"Hello Patrick, we’re sorry to hear you’re having problems. Please contact our support team and we’ll do our best to resolve your issue. Thank you very much! https://support.copilotgps.com/hc/requests/new"
2769,"Ian Plant",2017-03-11,1," Just too hard to use now! It wasn't easy before, but usable. Now its impossible to quickly set a start and finish point. Going back to TomTom. Sorry!","en",0,"Hi Ian,
if you are experiencing any kind of issues why not to drop us a line at https://support.copilotgps.com
Thanks"
2770,"Paul A C",2017-02-03,3," First app I ever bought,  as a sat nav it's decent,  does the job.   My problem is the lack of active traffic,  Google has this for free,  why is this not free here?  And if not for free then a one of charge rather than a blood sucking subscription, really low move from ALK.    My review  is going t...Full ReviewFirst app I ever bought,  as a sat nav it's decent,  does the job.   My problem is the lack of active traffic,  Google has this for free,  why is this not free here?  And if not for free then a one of charge rather than a blood sucking subscription, really low move from ALK.    My review  is going to remain on 3 stars forever or until the traffic is made free or from a one of charge.","en",0,NA
2771,"Jonathan Ball",2017-08-02,1," What the hell happened?  Formerly a great navigation app, now you have to fight with it create an acceptable route.  Sends you miles out of the way if you just pick a destination without careful plotting.  The loss of drag and drop changes to routes is another obvious step in the wrong direction.  T...Full ReviewWhat the hell happened?  Formerly a great navigation app, now you have to fight with it create an acceptable route.  Sends you miles out of the way if you just pick a destination without careful plotting.  The loss of drag and drop changes to routes is another obvious step in the wrong direction.  That was one of the most helpful and time-saving, and in light of the rest of the recent changes, sanity saving features.     This has gone from indispensable and well worth buying to more trouble than it's worth.","en",0,"Hi Jonathan, thanks for providing feedback about CoPilot's routing preferences. Please submit a support ticket to https://support.copilotgps.com/support/tickets/new with your start point, destination, and vehicle preferences. We would like to investigate the route provided to better understand how we can improve our routing. Thank you!"
2772,"PoweR",2017-08-06,1," Google Maps much better!  AND FREE!  AND FREE! AND FREE! This junk want me to pay for everything!  and it's not cheap! Even i have to pay for the Voice!  Fu**en greedy","en",0,"Hi, thank you for contacting us. Can you please contact our Support team at: support.copilotgps.com/en/support/tickets/new with your CoPilot ID, so that we can advise further. Thank you."
2773,"Arthur Jones",2017-02-26,1," Something about the interface I just didn't get. It took a long time to figure where to enter my home location.  If they wanted to make it easier for dumb people like me to use they failed.","en",1,"Hi, sorry to hear your feedback. Please see the following article: support.copilotgps.com/hc/articles/212568565, and contact our Support team at: support.copilotgps.com/hc/requests/new with your suggestion on how to improve the functionality of entering your home location. Thank you."
2774,"Grigory Rassolenko",2017-02-18,2," I have been using various versions of CoPilot for over 10 years now, and this is by far the worst update yet. New UI is less intuitive, it takes time to get used to, but it is all pointless because the routing no longer works. It used to be OK, and they even improved it in the previous version by al...Full ReviewI have been using various versions of CoPilot for over 10 years now, and this is by far the worst update yet. New UI is less intuitive, it takes time to get used to, but it is all pointless because the routing no longer works. It used to be OK, and they even improved it in the previous version by allowing the manual route shift - all gone now. Checking Google Maps for the same routes - those work a lot better providing optimal normal routing without traffic, no comparison at all. Very disappointing for CoPilot after so many years of good service.","en",0,"Hello Grigory, we’re sorry to hear you’re having problems. Please contact our support team and we’ll do our best to resolve your issue. Thank you very much! https://support.copilotgps.com/hc/requests/new"
2775,"A Google user",2017-03-03,1," Allmost completely useless after update. Interface is now horribly cluttered and dragging routes is no longer possible. And it literally killed my S2; I need a new phone now. Not happy.  Oh; and where did the onscreen speedo go?","en",2,"Hi CoPilot User,
We would like to know more about the issue you are experiencing. Drop us a line at https://support.copilotgps.com
Thanks"
2776,"Richard Tanner",2017-04-24,5," This app does give the impression of being pretty good at its job, unlike a very well known alternative that is quietly and steadily going downhill. The live traffic advice is very useful, if you get it in time, for avoiding horrendous foul ups on motorways.  One point I would like to raise is that ...Full ReviewThis app does give the impression of being pretty good at its job, unlike a very well known alternative that is quietly and steadily going downhill. The live traffic advice is very useful, if you get it in time, for avoiding horrendous foul ups on motorways.  One point I would like to raise is that the exceeding speed limit warning does not come in until you are doing more than five mph over. I feel it would be more use if that figure was reduced to perhaps two mph.  This might go some way in avoiding carefully planned lack of speed limit repeater signs.","en",0,NA
2777,"Ana Stoyanova",2017-03-26,2," This newer version is rubbish. Putting two CoPilots departing from and to same destination together, each one gives different direction. The older one was 100% better.","en",1,NA
2778,"Kyaw Htoo",2017-06-25,5," This navigation system is easy to use. Very useful. They best thing is that once it has been purchased, it can be used any device (Windows, iOS and Android) under its own account. So need to create copilot account first before purchase. I have all three system and I'm using it on all devices. So it ...Full ReviewThis navigation system is easy to use. Very useful. They best thing is that once it has been purchased, it can be used any device (Windows, iOS and Android) under its own account. So need to create copilot account first before purchase. I have all three system and I'm using it on all devices. So it worth.","en",0,NA
2779,"mokbul miah",2017-01-28,1," I give one star because i have been using the old app and it was good now the new one is confusing and slow to open up i think if possible you should get the old app back and in my opinion i think lot's  of users will agree with me.","en",3,"Hello Mokbul, we’re sorry to hear you’re having problems. Please contact our support team and we’ll do our best to resolve your issue. Thank you very much! https://support.copilotgps.com/hc/requests/new"
2780,"A Google user",2017-03-20,3," The voice navication quickly not only became booring but at times comical. I deemed the expensive cost wasn't warranted when Waze was no cost & far better.","en",1,NA
2781,"G S",2017-02-07,1," After the update the app stalls and stops.......Decent app which could use a few improvements. One of them could be: adding the toll road function easier accessible to the main screen. And combining alternative routes between non toll roads and toll roads, so one can see the difference in arrival ti...Full ReviewAfter the update the app stalls and stops.......Decent app which could use a few improvements. One of them could be: adding the toll road function easier accessible to the main screen. And combining alternative routes between non toll roads and toll roads, so one can see the difference in arrival time one one screen when choosing between both.","en",0,NA
2782,"A Google user",2017-08-02,2," It was my favourite gps nav but now it's unusable. I've paid for traffic info but I cannot trust the app, it shows missleading info. Im going Back to Sygic and Waze.","en",0,"Hello, We would like to know more about your experience with CoPilot. Please contact our support team by providing your CoPilot ID and your route planned with start and end point for further investigation. Thank you very much! 
https://support.copilotgps.com/hc/requests/new"
2783,"A Google user",2017-03-12,2," It was absolutely reliable on my iPhone 4s, and still is, but is unreliable on Android. It sticks enough for me to miss turns, shuts down inexplicably, jumps location, insisted my hotel was a private house up a steep private drive, and I've gone back to using the 4S for my current tour. I don't like...Full ReviewIt was absolutely reliable on my iPhone 4s, and still is, but is unreliable on Android. It sticks enough for me to miss turns, shuts down inexplicably, jumps location, insisted my hotel was a private house up a steep private drive, and I've gone back to using the 4S for my current tour. I don't like the new interface, mainly, I suppose, because the 4S version got me around America and Europe without a hitch and I trust it. I don't trust this version at all.","en",0,"Hello there, we’re sorry to hear you’re having problems. Please contact our support team and we’ll do our best to resolve your issue. Thank you very much! https://support.copilotgps.com/hc/requests/new"
2784,"Ian Flynn",2017-06-14,1," the app works well but due to a ""glitch"" they've taken a map that i already had off of me. be careful what you buy.","en",0,"Hello Ian and thank you for your reply. It could be that the restoration didn't integrate the other previous maps. Can you send us a request so I can investigate your issue a bit further, please use that link: https://support.copilotgps.com/en/support/home. Thank you"
2785,"Dan Brennan",2017-06-25,5," A trusted companion for over 5 years.  Fast, reliable and easy to use.  Now if I could just get them to incorporate a snooze button on the ""you're speeding"" alarm :-)","en",0,NA
2786,"Ted Snarski",2017-05-30,3," Navigation is good. But, everything is an add on. Even after buying the program, they are still selling yearly subscriptions. No traffic or construction info without shelling out more $$$","en",0,"Dear Ted, thanks for using Copilot. Copilot Premium comes with the free maps of the region you have purchased, Active Traffic x 12 months and 3D unlimited view & voice. If you have Copilot Free version, obviously those features are available through our store as ""InApp products"". Any issue please contact our Support team: https://goo.gl/sogwkI"
2787,"A Google user",2017-06-17,2," Huge step back after the update. Important features, like screen orientation not present anymore. Shame","en",1,"Dear User, Thank you for your feedback. You can have ""autoRotate"" by going to Settings, Accessibility, and Display in your device settings.  You can write this as a suggestion to bring it back by using this link: goo.gl/TScCno.
You can also contact our support team by using URL: goo.gl/jkTlbe for any other help and assistance related to v10."
2788,"A Google user",2017-06-21,1," Keep having problems - says I don't have a valid account even though I have purchased the app twice! Contacting anyone is nearly impossible - really awful support. You are better off going elsewhere - HAS COST ME A FORTUNE (PURCHASED PREMIUM TWICE) IT STILL DOES NOT WORK AND NO REFUND HAS BEEN GIVEN","en",0,"Hello,, We're sorry to hear you are experiencing an issue with CoPilot. Please contact our Support team at: support.copilotgps.com/en/support/tickets/new with specific details of your issue and we will make sure to help you the best we can. Thank you.
Rachid"
2789,"Lynn O'Kane",2017-02-18,4," Not happy with recent changes (from Jan 2017 to Feb 2017) to user interface. Otherwise  great program and would have been 5 stars.","en",0,NA
2790,"Terry S",2017-07-09,1," Looks promising  but does not deliver. I had trouble finding any destination. I was willing to buy the premium version but if it's anything like this, it's a waste of money.","en",0,"Hi Terry,
would love to help you find out the whole potential that CoPilot can unlock for you. Please come and visit us on https://support.copilotgps.com/support/tickets/new"
2791,"Donald Mackay",2017-02-05,2," Just spent 20 mins of my life trying to get it to find the hotel I'm booked into - still not found it - Not Good!! The Old version was never this difficult - Google here I come.....","en",0,"Hello Donald, we’re sorry to hear you’re having problems. Please contact our support team and we’ll do our best to resolve your issue. Thank you very much! https://support.copilotgps.com/hc/requests/new"
2792,"Ashleypages Page",2017-06-29,3," After using this app for years I'm researching a change. Its route planning is sometimes eccentric and the interface is now significantly less user friendly than Google, which means my wife refuses to use it","en",0,"Hi Ashley, thanks for providing feedback about CoPilot's routing preferences. Please submit a support ticket to https://support.copilotgps.com/support/tickets/new with your start point, destination, and vehicle preferences. We would like to investigate the route provided to better understand how we can improve our routing.Thank you!"
2793,"ben deco",2017-04-27,3," Version 10 seems jazzy to the eyes but is a step backwards in its capabilities to previous version. I belive the term is form above function... shame as 9 was really good......","en",0,"Hi Ben, we’re sorry to hear that you are unhappy with CoPilot. We take feedback very seriously and we continually work to improve the product. If you have a few minutes, we’d appreciate if you could tell us a bit more about what you think by filling out the short survey below regarding the new update: 

https://goo.gl/ABXDLy"
2794,"Aaron Peromsik",2017-01-30,3," I find v10 to have changed in many ways, of which some are good and others not so good. Extra space for the traffic bar is a big help-- refresh button is big enough to push and the delay indicator at the bottom is more readable than before. But in 2d mode the route line is narrower than it was in v9...Full ReviewI find v10 to have changed in many ways, of which some are good and others not so good. Extra space for the traffic bar is a big help-- refresh button is big enough to push and the delay indicator at the bottom is more readable than before. But in 2d mode the route line is narrower than it was in v9, making it harder to see the traffic colors and sometimes even the route itself. It's also too easy to choose a color combination that is hard to read, perhaps partly due to the new blue color for the route. Would be nice if the 2d/3d switch were always available, not hidden in the menu -- although it looks cleaner now it's still the same number of clicks as before to toggle, which I still consider one click too many.  Despite that, no matter how many other apps I try, I keep coming back to CoPilot for the traffic info with minimal bandwidth usage and the ease of toggling between 2d overview and 3d modes. Although CoPilot could improve further, no other app comes closer to meeting my needs.","en",2,NA
2795,"A Google user",2018-06-01,1," UPDATE 2018  I have a new phone, works great with other apps and is mainly used for Viewranger navigation. Does CoPilot work on it? NO. After about 2 minutes it will figure out where I am, but once moving it pretty much stops working. I have to say I've tried very hard with this app but it is utterl...Full ReviewUPDATE 2018  I have a new phone, works great with other apps and is mainly used for Viewranger navigation. Does CoPilot work on it? NO. After about 2 minutes it will figure out where I am, but once moving it pretty much stops working. I have to say I've tried very hard with this app but it is utterly useless. How other people find it useful is beyond me.  Very disappointing on Android. Takes forever to find and update GPS signal (I use many apps with GPS and this is the only one l have problems with) and is slow to calculate route. Free version lacks some basic features that are standard on other free apps. Map is very hard to read, combined with slow refresh makes it pretty useless. There are simply better options out there.","en",0,"Dear User, We’re sorry to hear that you are unhappy with CoPilot. We take feedback very seriously and we continually work to improve the product. We’d appreciate if you could tell us a bit more about what you think on our survey using this link: https://goo.gl/ABXDLy. You can also contact Support for further assistance using URL: goo.gl/jkTlbe"
2796,"A Google user",2017-03-25,3," This is a nice app but, it would be nice if it would recalculate the route one youre off track.  But still..tired of your data going up or slowing down...Sprint.  This app does all and more.","en",0,NA
2797,"Alen Celic",2017-07-12,1," What did you do to amazing app??? The new UI is rubbish, where are alternative routes gone?   For a trip of 4 hours it tells me that it's 6 hours long?   It doesn't avoid tolls or if it does, it takes you through the most ridiculous routes.   YOu went from 5 stars to 1 star and now I'm so lucky to h...Full ReviewWhat did you do to amazing app??? The new UI is rubbish, where are alternative routes gone?   For a trip of 4 hours it tells me that it's 6 hours long?   It doesn't avoid tolls or if it does, it takes you through the most ridiculous routes.   YOu went from 5 stars to 1 star and now I'm so lucky to have Google Maps which works brilliant. Otherwise I'll end up in most stupid roads I've seen.   How can I get to the previous version of copilot?   Don't give me machine answers to contact support blah blah which by the way never answer.","en",0,"Hi Alen,
my name is Emmanuel and I'm not a Bot...I'm sorry if you don't like the new UI which has been shaped by  suggestions received from users just like you. None of the features you mention have actually been removed. Unfortunately Google Store is not a tool for support so so please come and talk to us on our Support Centre"
2798,"Russ Hill",2017-06-29,2," I hate it that the app wants you to give it a star rating when you start it up. HELLO! When I start it up, I want to drive somewhere quickly, not smooth your egos!","en",0,"Hi Russ, we’re sorry to hear you had problems. Copilot has to be configured in order to route you properly and it works fine for thousands of CoPilot users around the globe.Please contact our support team and we’ll do our best to assist and resolve your issue. Thank you very much! https://support.copilotgps.com/support/tickets/new"
2799,"Mohamed Y. El Amrani",2017-01-28,4," What happened to select destination from map? It is somewhat hidden with the small map icon within ""search places"".  Also, CoPilot still doesn't update fast enough when driving at low speeds which makes it confusing rather than helpful.  Finally, Saudi Arabian map needs to be updated more frequently...Full ReviewWhat happened to select destination from map? It is somewhat hidden with the small map icon within ""search places"".  Also, CoPilot still doesn't update fast enough when driving at low speeds which makes it confusing rather than helpful.  Finally, Saudi Arabian map needs to be updated more frequently in order to keep up with the different changes in roads and speed limits.","en",0,NA
2800,"Sam Hammond",2017-03-14,3," Turn by turn should update automatically. It only changes when you press recalculate. This means you have to be really zoomed out so you know which lane you should be in incase there is a turn.","en",1,"Hello Sam, we’re sorry to hear you’re having problems. Please contact our support team and we’ll do our best to resolve your issue. Thank you very much! https://support.copilotgps.com/hc/requests/new"
2801,"kevin kinvig",2017-06-24,4," Its ok if anything. Does help however not entirely accurate and sometimes it says iv arrived at my destination when im nowhere near it. Im a courier and have multiple destinations and even optimising routes sometimes makes me drive past a stop to go to another 1 can be annoying","en",0,"Hi Kevin, thank you for contacting us. Can you please contact our Support team at: support.copilotgps.com/en/support/tickets/new with your CoPilot ID, so we can assist you further? Thank you."
2802,"Will Chaloner",2017-03-05,5," Seeing as TomTom UK & Ireland doesn't work with Marshmallow this has been my go to app. Prefer it to Google. Looks great on my 6"" Alcatel screen too!","en",0,NA
2803,"Martin Paddon",2017-07-31,4," Honestly the best satnav. Great routing, doesn't take you a random way cause it doesn't want you to use a slip road sygic *caugh*   Would give this 5 starts if it there a nicer UI. Simple things like changing the red dot to an arrow or a car or bike. Also to have Emma and co speak MAIN roads so "" tu...Full ReviewHonestly the best satnav. Great routing, doesn't take you a random way cause it doesn't want you to use a slip road sygic *caugh*   Would give this 5 starts if it there a nicer UI. Simple things like changing the red dot to an arrow or a car or bike. Also to have Emma and co speak MAIN roads so "" turn right on to B1022"" all it needs.","en",0,NA
2804,"A Google user",2017-03-26,3," Entered in postcode of hotel location and couldn't find it. Google maps found straight away so used their navigation. This has put me off paying for app.","en",1,NA
2805,"Al Fowler",2017-04-11,3," Don't like new layout  Didn't improve a thing. Change for change sake is a waste of everybody's time?","en",0,"Thank you for your feedback on the new UI update. We'd like to hear more about your experience on the UI. Can you please contact our Support team at: support.copilotgps.com/en/support/tickets/new. Thank you."
2806,"Ted Kouznetsov",2017-01-31,1," The latest update is terrible.  Many of the configuration options have disappeared,  interface is way less intuitive, trying to set up a route now takes a lot longer.","en",1,"Hello Ted, we’re sorry to hear you’re having problems. Please contact our support team and we’ll do our best to resolve your issue. Thank you very much! https://support.copilotgps.com/hc/requests/new"
2807,"A Google user",2017-01-30,3," Mostly loved the app until v10. Now cannot load any of my pre-made .trp routes. Looks flashier, but I'd prefer reliability. I would also really love native support for .gpx files so I don't have to convert.","en",1,"Hello Jeremy, we’re sorry to hear you’re having problems. Please contact our support team and we’ll do our best to resolve your issue. Thank you very much! https://support.copilotgps.com/hc/requests/new"
2808,"Ron Harrison",2017-07-25,1," Tom Tom has nothing to fear from this app, IMHO. Too much to get 'lost' in. Tom Tom is clear and concise plus very little is a 'Pay for', except maps for other than West Europe, including the UK. I used it in The SE USA, which l had to pay for the maps, understandably, never got lost once. Sorry Cop...Full ReviewTom Tom has nothing to fear from this app, IMHO. Too much to get 'lost' in. Tom Tom is clear and concise plus very little is a 'Pay for', except maps for other than West Europe, including the UK. I used it in The SE USA, which l had to pay for the maps, understandably, never got lost once. Sorry Copilot. Scores an own goal as far as l am concerned. Phone base will use Karta GPS. simple and straightforward.","en",0,"Hi Ron,  sorry to hear your feedback. We'd like to hear more about your experience with CoPilot. Could you please contact us at: support.copilotgps.com/hc/requests/new, to provide further details. Thank you."
2809,"Dale Bixler",2017-06-14,3," Used this app for a six week road trip from AZ, through NM,CO,WY,MT,ID and WA .  It's fairly easy to use and set up, but I found a lot of road changes not on Copilot that had been made several years ago,  so the mapping is not very current.   In one instance,  a recommendation for an alternate route...Full ReviewUsed this app for a six week road trip from AZ, through NM,CO,WY,MT,ID and WA .  It's fairly easy to use and set up, but I found a lot of road changes not on Copilot that had been made several years ago,  so the mapping is not very current.   In one instance,  a recommendation for an alternate route was through a wind mill facility on a dirt road.  The screen only allows two data points to be displayed,  ETA, speed, elevation, distance, remaining time,  or heading,  not a big deal, but more would be nice.  It's not a$400 GPS, so I guess you get what you pay for,  but current mapping is a necessity.","en",0,"Hello Dale, thanks for your comment. During this year we will release new map updates. Actually you can report us the details of the wrong roads and we will contact our map provider to update their map data.  Please contact our Support Team to: https://goo.gl/sogwkI"
2810,"Ian Cole",2017-02-01,1," Previous version scored 5/5 latest version version is an epic failure,  completely unusable on a Samsung Tab 3 and an S5,  scrap it and upload previous version before you loose your reputation and customers","en",1,"Hello Ian, we’re sorry to hear you’re having problems. Please contact our support team and we’ll do our best to resolve your issue. Thank you very much! https://support.copilotgps.com/hc/requests/new"
2811,"Dan sayer",2017-02-15,1," Cycling routes are a gimmick, turned a 35km car journey into a 135 km bike journey. An 11 hour ride. Where in fact it's only an hour and half along the car route by bike.. Plus no elevation charts.. Makes this utterly useless for cycling... Another thing, this app used to have is a screen on at turn...Full ReviewCycling routes are a gimmick, turned a 35km car journey into a 135 km bike journey. An 11 hour ride. Where in fact it's only an hour and half along the car route by bike.. Plus no elevation charts.. Makes this utterly useless for cycling... Another thing, this app used to have is a screen on at turns only option.. I can't see that anymore.. It's the reason I downloaded it again after a few years... Would of been a great battery saver. Plus this app doesn't show smaller roads that most other maps do..couldn't find my destination searching on the maps nor address search. Was looking forward to use it this weekend on my bike, but I can't see any logic in doing so.. Very disappointed from a paid navigating app.","en",0,"Hello Dan, we’re sorry to hear you’re having problems. Please contact our support team and we’ll do our best to resolve your issue. Thank you very much! https://support.copilotgps.com/hc/requests/new"
